Cycle,A17,A18,A19,A20,A21,A22,A23,A24,B17,B18,B19,B20,B21,B22,B23,B24,C17,C18,C19,C20,C21,C22,C23,C24,D17,D18,D19,D20,D21,D22,D23,D24,E17,E18,E19,E20,E21,E22,E23,E24,F17,F18,F19,F20,F21,F22,F23,F24,G17,G18,G19,G20,G21,G22,G23,G24,H17,H18,H19,H20,H21,H22,H23,H24,I17,I18,I19,I20,I21,I22,I23,I24,J17,J18,J19,J20,J21,J22,J23,J24,K17,K18,K19,K20,K21,K22,K23,L17,L18,L19,L20,L21,L22,L23,M17,M18,M19,M20,M21,M22,M23,N17,N18,N19,N20,N21,N22,N23,O17,O18,O19,O20,O21,O22,O23,O24,P17,P18,P19,P20,P21,P22,P23,P24
23,120.497924492729,93.0980891003824,116.884275452598,76.3538836655562,36.6405133690478,-1.64066294683016,4.27485168816565,-7.4889928716666,133.187426905555,74.5539881447448,122.020203816752,68.7361334807169,38.0829777118297,4.27418757258965,1.80539065090625,1.89259481978524,185.435540310212,27.4924730405464,140.935063871889,45.4604851535782,87.0713453508438,-2.02474777338466,-2.09537934357058,-4.85993142113603,200.636313075747,24.0759030002901,148.252539644147,25.203152263809,78.7006614032089,1.32320901516368,0.0755102598550366,0.406047160225171,39.3453661528933,18.9185001794554,62.2109560473577,11.0458144879126,34.5453331963568,-2.64106987732794,-1.68752615654194,0.070952449604647,42.3839714854294,17.1418117144835,53.4050819956906,27.1107286920997,32.9595095547534,0.526723275649601,-0.406125864494697,-0.670829380683244,93.9658868445636,11.8486728195444,54.5662597721512,20.5008257069044,3.74850066585213,-5.3083251369535,0.711990743584465,-11.1940703811051,99.2372898503636,14.923960466559,37.2330388707019,49.8300253143725,0.658560084414603,0.697121749347843,2.42668505288975,-7.87757938801906,48.6333077585305,31.9387789952489,87.4037266983669,41.1476080046791,-1.55710810186747,3.37683294697808,-0.677900105089066,3.0266842032579,45.3708575355636,22.2794245946939,84.3067363908103,49.5820567399583,-2.70798483866656,2.1055958204629,-1.25932127678789,142.683690732199,21.805971162421,14.338406079798,335.069947336785,43.6594445323931,0.76067214468776,5.11444804536904,3.10508519225823,17.7657843057032,14.5119659636898,270.709082016895,41.464092432921,0.0532527257637412,5.21930283453776,-1.85902657357792,85.8105750119857,85.2298997112393,18.9703444299412,62.2686015195263,-2.08647737355113,-2.22936181759997,-3.71528237781331,92.1582565444864,82.6415711181353,32.0301732183593,43.43773489456,1.93020206649453,-0.48987337633298,1.18921572710087,120.116858872951,34.9557771319642,84.0432645111218,65.8729034291659,2.96138323876175,3.98490452276383,-1.19838410419334,113.137016882716,114.671680338492,41.5095686419018,73.1456063345718,56.8106758316253,1.99982186764009,0.984939876916087,-1.63649731866553,86.4773258151008
24,228.155764154701,175.66614942063,210.690499798046,147.558609301213,65.6149002620637,-3.94411459860794,1.07342456796687,-2.03812669438094,229.784830131099,150.347971743852,213.925151688279,130.236494586128,64.5529563160871,-4.01079703495452,2.73703425272424,-3.89515932376798,328.984311336174,44.4346876430027,241.008272227056,80.1900982160055,159.067556900396,3.35476620279906,3.16203242538495,0.989798516633073,346.562595461062,39.8012268246548,260.69333214666,59.9289107567906,147.465474081991,0.520109382088776,-2.6545186759372,0.443312585794502,69.9410238664409,44.815032729834,105.210133662448,17.8734896764418,52.3069798481883,-0.0788204534069337,1.36142731177188,-1.62163255269479,75.2311227274608,30.289952908126,94.555054451369,34.2277269916749,47.8448701372317,-1.08690244680975,-2.71304645556711,-2.12529582670868,168.688129488579,23.069485873476,90.3806601751999,62.4919725813534,1.97790464053514,-2.28169174483628,-1.64025749695293,-10.7201475865568,166.378208692157,20.9061300934227,69.6185423086058,96.2677684137334,-0.794988783912231,-1.82852101288654,-0.935131888825708,-2.54652535359628,81.5022215150548,48.3024337768416,172.458074902646,79.0384745771053,1.51765088090497,2.37398606052921,0.956090100324673,0.589385374295489,82.3566538097562,48.2235952885621,158.181958942092,75.0717698792332,3.03060553366049,0.105652114167242,0.930867167026463,141.39221771251,36.1816434476532,23.3749797026871,544.916567958553,76.4936849156179,4.92040660308521,-0.751611443881302,-2.52258715488597,35.1123689291308,17.5593630624981,458.609053576666,71.0385966385888,0.766790459589174,-1.52080554575605,1.79789688091478,161.191177797922,151.443810563315,38.4744480774484,97.7766793352457,-2.82065489262959,2.2222365714124,0.948028553475979,160.272090082838,140.900059310341,53.0476144888162,81.8224301741507,-4.51622020670857,-0.931542994611391,-1.32515994294545,210.710659954366,61.4990961816688,146.051739,119.671144150537,1.47188281219314,3.02779912561255,-0.754113721027352,204.763608641488,204.837124877698,69.7643166663092,130.264009269928,102.453188602655,-3.72427183610307,1.83810019757675,0.0266618308237412,158.659341198472
25,380.266216122824,312.439245586373,365.746261141567,271.66924942493,119.213461186299,1.94784583919454,2.75243822806351,4.1854783569629,386.050687613324,276.305386230458,364.396342499382,244.991471082601,109.893835048024,-5.63269285261231,0.177726681446075,-4.16640187977737,543.202247044846,79.4341237630501,421.884964641856,135.936019432725,274.72570744096,-1.83250757031556,0.148336014986398,-1.40631672535119,565.540572650417,64.3583550076892,442.228214669115,121.395169216518,258.833635696568,4.17195186194112,-1.16802433303064,-2.29307140577248,125.351864616718,79.726964791766,181.526886774494,37.8736903741392,89.668296498553,4.20054205975612,2.85876694451963,1.19522079086073,138.856696506462,36.2101172989906,174.167146654316,49.2459373567722,86.9878657671879,-1.85851073908225,2.96557338656794,5.71339996810229,288.598770176706,44.9713254744283,156.93706827695,145.6232787086,1.19911605732705,0.992068434537487,0.316600715438653,-2.71846273358915,285.740419230778,43.3966882553291,128.378058809736,176.274376468954,-1.57954778473504,0.0451381179391319,-3.79239878802036,-0.238386455152067,151.206864979929,86.5809955351583,314.122884519995,148.988321741186,0.308371109342261,1.26041439115397,5.07814390527119,0.0491784562882458,151.777792299989,77.2293273895061,276.352876423824,147.6052536882,-3.11678707874898,2.90623813850289,0.314831009211048,149.952253853643,77.0904065862096,40.2581282324713,769.946060965045,141.64720470799,-4.32645006235725,-1.32645249543293,2.14587935908958,64.8872515984904,35.6350637926844,665.052260598216,134.02370322294,0.210953233737655,3.90962700332921,-3.51129722850465,281.112726853414,269.004052975514,76.9537853034099,170.8244269245,-5.70566031721728,2.64409087511831,1.45530974215126,271.276506085572,245.641668733088,89.5750761685877,147.054757235941,-1.23836290526287,5.78103196570191,0.701652365793052,355.093493214085,107.176724191766,253.554227036991,210.187377692937,-3.79656209751329,3.16778574001955,2.48048083330013,338.280783333314,340.965870520903,122.410864858824,243.689053996506,185.846313143279,-1.23418321029021,4.24510124227891,-1.89029521362659,276.158130084456
26,603.039327766584,528.027996090002,599.621380569737,463.262882135307,205.000780387809,-2.50410336352343,1.55915539761918,-5.09776366231245,601.61934189069,477.915351567615,589.785152910209,421.196557702237,197.048818485186,2.46656075352303,-4.07666617184259,0.801878199403745,779.429774632139,123.699010964801,668.064113090951,241.566597335228,466.582957551987,-4.21272449372736,-2.42266376081216,-2.69763373546857,800.980337508607,108.205706331818,693.598425469123,220.388974512081,432.70985316637,2.42094927195694,1.02648346973092,-2.41892683968263,218.005519898571,139.027421704226,323.015537998113,65.8704007561469,161.964873303457,1.93863748296781,0.416107315140835,2.54541009085506,247.569643789636,86.5961981488963,300.050536974149,83.3240048935131,156.176837731945,-3.91719396383451,1.74977956019984,3.112987183521,471.109040990538,76.4181604141822,274.410819892844,274.9705799176,-1.33800493549097,-2.46829165184454,3.46493399881774,-0.935428773399963,477.861276308248,66.8033442114188,231.214236831564,302.848274366308,-0.832614610220844,3.02251190417064,2.15444743568241,0.770211212211507,256.586599639965,149.519701289045,525.324458304299,266.300816030995,-2.17833661704208,2.72563161170001,0.0643089194704771,2.12507548538315,263.315538442269,137.556660458829,476.122574551493,256.908334778542,-1.94423500226731,2.10143594358442,-6.63940268791748,152.194267515441,143.105073091959,69.4513554643618,1004.55472354096,251.240932779771,0.791067219274282,3.71633240283381,0.592626240092159,121.667666085084,65.3381692069029,892.627569331008,236.552868328387,2.92071285033626,-0.588336695498128,0.756546139949478,468.855424268693,461.138300993316,142.852710950365,287.990773166014,1.7008657740962,3.82801099524977,0.4006912014097,444.164461035415,405.074758273734,152.234600873667,254.5190059309,-0.580285479516988,-0.522764796611227,-0.799426014883011,546.968808186768,197.656565601852,433.473293868754,359.18329134801,-5.14966916794083,2.9324502776476,2.74070180210674,527.949105783788,536.758137543161,217.120978575401,404.77373219987,323.002099501655,-2.66670423493542,2.15842823547973,-2.56527869419256,429.784317799636
27,843.313998497416,765.200020842854,857.712193549631,720.67367796132,354.901487334851,1.18994539930964,4.94002760607418,-1.50810614306374,831.340117966818,699.154658898818,832.492309289476,655.554206770601,348.664818976376,-1.63772279490877,2.01552748724953,-0.974396867879932,1030.7785094393,221.732141398305,930.697152609629,412.823231491727,682.995686602844,1.3116656341731,0.818001762677795,1.20355038173238,1046.82732576328,196.916947621932,961.132204849731,377.306522225562,659.751519822514,-0.592026721682032,0.238376679060366,2.80920229911453,369.274919863716,246.34316086149,543.479303546848,116.534341035935,282.89706388854,0.277458578863389,-1.81481997853825,1.0154476259072,411.596585756796,184.269016624969,508.340359255792,140.377923519618,268.432254878865,2.3578950181618,2.83683514363929,-0.00510960828160023,670.819862889275,147.989978849475,470.441931533138,470.181927969928,1.88840154856234,-0.291328639243147,-0.100298903147177,1.53957480142162,686.446504426605,143.349969691626,387.617276059094,511.001816150579,-0.970028708621157,-0.170497114266254,-0.342479652434122,1.47293017757966,439.23876915657,274.260146262267,759.101850021486,446.220795921866,1.12630459508046,1.63001180885112,-0.785615432538634,-0.215067700340114,447.383551016205,243.629701390779,699.026698642802,439.207819783837,2.81930389783338,-0.0832543420137881,0.063728273077686,157.759056091267,249.487097696594,130.432094276163,1233.10197432076,420.147913777061,2.99433183158089,-0.941477188534463,-0.828879562125167,227.023726635901,125.366873382743,1117.95100541703,408.819935692891,2.24805294045836,-2.72464102524191,-0.0176538612859076,671.985560345315,678.129228460464,261.543297449899,483.31625641146,4.40481100018997,2.253344556088,0.267850686248039,637.495974398583,616.557211637297,268.675097686986,423.022696736399,-1.97393517214005,-2.08921763153558,1.311887856265,748.064603762265,336.847242939111,658.563003787564,573.414481665758,3.37281478375007,-0.0159074534735737,2.66884469054912,725.41336298556,741.375103967256,362.266530679943,620.102394738581,508.665447072096,-1.87868300370837,1.55037560144638,-4.3196411284589,597.637187899187
28,1084.87053940242,1018.80682828691,1128.74936387405,986.908835548343,585.398095833226,-2.03431266465122,-0.103858238122939,0.999197029359493,1067.65614787766,940.278229872657,1090.11701421683,897.374182056496,578.422557047827,-1.55618567912643,1.53436635382923,3.68296178374476,1268.08295978675,375.608434509226,1200.74856936932,651.780154272197,928.974068339436,2.18501985919647,0.569623465156837,3.76643933537798,1283.0174398667,340.758870289731,1236.02166284349,592.561125558975,898.963101855846,-2.90832362842093,-0.630362645721107,1.54118718430072,585.583885196386,414.911819215232,786.261316475795,215.018475598283,478.640395313623,0.876563233411161,-6.2818052567327,-1.46306331731739,643.492194388438,345.365547232734,733.042698637309,248.784135489189,471.502912551218,2.93471790667127,1.29887659678116,-1.87704334185537,886.735997934623,263.900044481831,692.820787865914,708.984799571785,-1.01398526944513,5.06714777343677,-1.03584419158915,3.57903234954711,911.079474878132,254.522774986134,600.362572134818,733.423867555472,-1.13880316107998,-5.07019893184861,-1.65717904985831,11.9505754483562,639.35646509837,464.862341932677,1006.65682659034,673.483441934504,-0.514054146888157,-4.85213997017263,2.88336552071814,-4.13150752821684,650.823127851489,401.096844941085,940.494508889525,661.86834398338,2.08979530873921,-3.54919644111442,-1.22713953752509,163.061880776412,414.285006093225,227.953103437246,1433.06245398179,645.175213284676,1.81357642374678,0.880279100355892,4.5361064188387,386.235187776294,218.129424449808,1322.56905554411,635.559094494566,-3.39182720279132,0.0216139355034102,-6.16676596135221,890.088357212892,916.894196879285,427.69931545035,701.523767133418,3.22104954475799,-2.71594191210897,-0.128232718036088,846.975027365959,834.609555944216,452.452288676076,647.139886579857,1.39240414314781,-2.63211192778635,1.01977869557822,951.891036063635,541.606684359255,894.879978418113,800.584707962831,0.492849336060772,-1.21752919738356,-3.52507890979132,928.394520201969,946.148130858564,575.185948722047,841.660661287082,708.687806958259,-1.52375886943719,1.63869721238098,1.3776194373479,770.68375963966
29,1309.84684260671,1263.09079267973,1395.26682818554,1246.17453661097,828.803504996512,-4.24168219676221,-3.21493015647411,0.44482658122115,1285.42847456931,1175.69098248404,1331.40979855151,1142.73868052562,830.128893213452,0.632015457879788,-2.4417518091368,1.62018295228154,1473.63829568617,598.106046807144,1449.06327277597,896.09604620674,1175.23061572916,1.36017841886996,3.67727036169163,0.636632499986263,1485.84789698425,547.217578248921,1484.89831544192,814.372761751864,1138.73357841832,-3.44591149630969,0.315875960465291,1.06606721675735,810.624870049539,643.078414388668,1045.52176492563,374.118796009359,694.419939036724,0.464254835228985,-0.362045267666417,-0.0345779968529314,879.802126749267,566.872968988663,972.290140575336,423.001144836452,698.191268117064,2.29296259314924,-1.36656188010238,-4.35342799276623,1094.01007523528,429.690768955561,938.1402763241,945.507073944357,1.29520890259846,0.428520652546922,-1.77231531980124,4.06955070503864,1131.53314895958,430.947905334577,820.098186291091,968.371018784053,0.333662942399769,0.22913336880265,-2.95589287620578,8.63754524883507,853.130870649031,671.731532628102,1241.99233271396,905.261348162667,0.956989922448429,2.10972756940237,-2.15237830425895,-3.66281440761441,866.789339076112,615.249631738433,1171.35042406938,889.762935424867,1.34033956440908,3.13202529956925,2.31182897371946,166.573875905363,614.027863711371,387.524909342021,1595.7172505764,876.874971058686,0.437616090140182,-1.45215959439201,-1.45806309849922,592.640880344795,360.357636296511,1492.90631381311,868.816262198997,-2.09438975377543,1.54220963689386,-1.02392300528481,1096.98372234235,1144.4157920481,638.419157796469,935.250597350534,-3.02046194044624,0.814466628069567,2.03051438648572,1049.43452308035,1053.25516370812,657.349370153056,874.536100453951,-2.04412706047924,8.19840702086458,-3.02788618137311,1136.00652288451,756.630429071592,1131.89711111176,1030.89993874099,-4.79480582952556,1.33911888253851,0.161000675869218,1118.83662082299,1135.9695296032,796.727009925128,1062.18759250511,917.980720487039,-1.47453224827768,1.12702210875932,-1.18486150369722,936.185832803305
30,1502.39880327648,1483.02220598152,1620.99653016845,1482.60463761933,1071.49040920021,0.170945345995733,2.05945213520727,-1.45701709430887,1473.52385167641,1387.80984049977,1544.58609256053,1368.89290061521,1098.11218700477,6.30104811779165,-4.09280936926689,-0.768505367556827,1640.81607117855,834.793322925956,1657.48146851251,1137.66180146682,1401.56000054563,-1.44086285060575,1.65546671884294,-1.90141629159507,1651.8820165045,768.454050807543,1694.38764410635,1034.98058824998,1359.00027107606,2.20157271710696,-0.488582366333958,-0.540118000165421,1037.63417857747,878.263246991875,1296.62187759412,595.119886659697,928.00914886375,2.45801516245729,-1.91012312095381,1.30263075439188,1112.59779265728,794.141695874166,1203.28201623254,655.073826081345,950.097635500861,0.757592305499202,-0.424096632124474,-1.95289748178266,1277.54013568282,651.313023319837,1182.20239636535,1167.362880244,3.72978694224412,0.763926383980106,-2.48854751964518,5.81559994246527,1329.68860742016,657.08653506156,1038.40632278882,1187.095166999,-0.412838661029582,-2.55925925732754,0.923591561453122,10.8000391787305,1062.21877644967,895.596282799615,1441.29151972962,1132.64391827475,-0.969480017784463,-2.0241486001305,-2.32060449046594,0.663298209372897,1076.51610627173,829.256662973891,1371.447586329,1108.49417217636,-2.95628726615314,2.29371544788182,-0.3193907020609,171.534898134329,808.084220838114,597.45948518197,1718.27433112036,1102.84989049079,0.937189435216169,-1.27956809411762,-1.60993391024704,795.155817549382,561.386509715136,1630.51221088162,1098.65926628314,-3.71370610328177,-1.41570403926244,1.02184322556741,1278.43414739128,1357.95546894514,851.656367147395,1162.24296995639,2.49708731406326,4.83838432948642,1.19460892188226,1229.69854401511,1248.98674262888,877.724976642656,1093.06682032961,-2.64308665164936,2.80698834892746,-2.92081234470243,1296.69935564576,976.487295923554,1351.6889356561,1247.15822074939,-2.20667390924064,1.30382501173654,3.93186027157526,1283.4530816074,1297.13131686405,1023.47672968665,1261.93075227707,1112.91055350043,0.772170268659011,2.08501306908738,-0.254100087803636,1076.89859531696
31,1660.29502227847,1664.30049908531,1804.32239301437,1674.16103464673,1298.20834175062,4.05598567742572,-4.54138365854533,7.00617369351312,1621.63993375141,1558.75224329721,1717.22354985361,1566.11979163251,1348.99188107881,1.13283961068737,-0.312268220601254,4.8394675794566,1769.83776201244,1072.07132596844,1821.67167957067,1350.59109734139,1588.59138171984,3.03156541879798,-1.31888295477756,-0.695357224709824,1778.65883141774,993.106684829653,1856.15186421777,1233.68974931415,1542.30144772576,0.171377437113733,-0.513494519003871,-0.310485221320505,1244.3214672365,1102.53190294442,1512.81332974636,817.424934201492,1154.89690937592,-3.29709178373651,3.42983710550971,2.96253948933781,1321.80873898461,1016.31373860224,1402.83032122932,888.490361361098,1196.42668907032,-3.09249498125018,1.71828383298816,3.42738096024186,1426.84444050787,868.575149728739,1400.08729607765,1356.07680594327,-1.06570310311645,-1.94468343420021,-1.70018952646706,11.3926025180745,1491.84058017292,884.587132326821,1234.76357797218,1375.80189767616,-3.06432835129908,1.53955183255812,-0.856739115144137,9.80564625723218,1247.64427295061,1102.27962582177,1596.71800747957,1325.8388862221,1.40931498465534,2.44409632849329,-2.16053719550246,-0.62245470527705,1258.1568201564,1038.26718717883,1531.48301577807,1299.12677711315,-0.874536773430464,1.22307613181829,-0.562914241033013,176.408393343675,979.307106730631,811.244173726662,1804.84053881152,1305.00863170792,1.19300743418034,0.653440005702578,-1.33652877514305,979.805066026423,764.679350312205,1736.4616614376,1304.296892941,-1.27629304588845,1.76598335414883,0.293642527379689,1421.85733619967,1533.01665117472,1051.75592615837,1359.80958528248,2.56436224011395,1.55233530570013,-3.50817755104572,1377.53252636852,1411.82521433852,1084.4663399214,1286.34952957994,0.654211976910574,-1.5932022156403,5.00050046159413,1425.0192979828,1179.92394496397,1532.1552318016,1429.90850477437,5.61714040959805,-2.59110522727724,1.83487337133647,1414.50728612469,1429.50326810848,1235.26966173921,1426.72051197849,1278.22044888689,-0.799227398990297,1.74078374339615,1.73108467247448,1192.84723356538
32,1784.29162428547,1805.48198423585,1940.62555485018,1826.85106905207,1484.00305474817,1.64312678581518,1.87347680946414,-3.29046156812819,1733.1323814633,1689.54987729421,1851.06601799826,1725.92172572695,1563.97854705161,4.30809406558183,-5.65132892475276,1.6456804360746,1863.43052375057,1287.41506587981,1942.80497029985,1524.57919810503,1738.41548449917,3.54604035614875,0.164287134944516,4.50615298919001,1875.86888641498,1198.10809160257,1977.03327153942,1399.35432774753,1686.20029760029,-5.22844133193803,4.28038834513654,2.69214914075928,1415.79579637441,1303.63220496627,1683.14342921672,1029.42672305508,1353.44643234306,1.09392316152389,-4.65929780765009,-0.568846076118462,1496.08404493821,1211.52323293351,1562.1296846914,1108.97255518854,1416.58326585409,3.51676330142527,-2.21185818715503,-1.90501491323903,1542.65073891085,1071.16482362875,1581.20956854106,1507.6210724066,-0.5840391052825,-1.12842002299931,0.812654284422479,9.80047498714157,1619.41182267947,1103.56841636587,1396.76233958879,1522.48728600654,-3.21759278090076,2.21298971089209,-2.29149256945902,13.1863002789137,1399.67581593416,1282.07177059,1708.85706915667,1479.7408627658,0.562936118825291,-0.625944694580994,2.95064951943323,-0.054516434172001,1406.35333743018,1217.1550902326,1650.18209724483,1450.54936038003,3.45412373666022,-0.0710212791768754,2.05628057895137,184.233798429897,1120.45930298809,1016.11337231287,1875.46916572396,1464.18236467454,-0.962783936131927,-1.34822958955601,-1.38715723645691,1132.64390132579,964.543984050691,1816.78961219772,1476.85349099551,2.54486872423331,0.131115045294337,-1.05529215277511,1534.20057460904,1678.28065049722,1226.8585549052,1519.66468855512,-0.0223288869333373,-1.14329487626628,1.37830507776061,1494.41858276722,1540.93045827003,1262.1677111137,1443.31810501572,0.00404261805988426,2.13933847416683,-3.6404664434931,1517.1727670312,1354.58446783682,1671.32594588979,1575.52396615756,-0.561528905797786,0.832813574585543,0.217690137975751,1512.37524313386,1529.73053094337,1417.9105721469,1556.23582826713,1412.4984236985,-0.814697835699917,3.77934789809706,-2.01537225543029,1277.34106208085
33,1868.32657281813,1907.46869004853,2039.88528648253,1936.80964114384,1635.47456935648,-3.21835407599065,0.277278921116249,-5.41278738533629,1810.57933204529,1785.49321164761,1941.73378131007,1846.66570930137,1733.44078462147,1.25128782262937,3.49133120814395,-1.50729700474221,1928.15510397573,1468.95095184253,2027.06128267902,1656.36524418196,1851.62777912386,-2.94838163126406,2.61371224759023,-1.26436481045266,1940.62040791746,1369.36153299174,2061.03797539182,1524.86577067609,1791.30763676727,0.914931846057243,0.367788349056809,-1.140264369948,1544.36284632013,1460.53292188747,1812.93957810373,1213.00239970989,1515.09129847481,0.826769566861003,5.11491642131023,1.43942963208747,1627.91093319924,1372.02470582878,1680.9185818796,1299.70512196138,1594.81592356152,-4.27649208337562,-3.02898408180727,1.15142967006295,1627.29823138081,1243.1704921613,1720.34181188604,1619.29912899438,-0.222095901272951,1.12575619489962,-0.0518543814146142,14.6129169685546,1712.31789398101,1294.71007494712,1520.79700564824,1633.56305286894,2.79882959350016,-0.0521613489777337,3.06050900154378,20.0948113947852,1513.18498847892,1421.85885539968,1791.32914938058,1594.64195288136,0.970449422996808,1.19792512536196,1.12496802629903,8.07958543985978,1517.0472513183,1361.32265022999,1735.12390140662,1563.28198750114,1.07948680241589,0.00662905754006715,-1.11411145815009,192.048330170957,1223.2505271721,1193.84278674793,1921.1251155425,1590.59381947531,-1.34533605549723,-1.86162071692797,-0.215292834907359,1250.61882959901,1140.28843155191,1869.78057485266,1605.95342557224,-0.446589357823996,-0.304636682928958,0.0444621840765649,1616.63417780433,1776.30400450689,1364.29110974717,1634.08726757966,-2.89825838710385,0.842443971302146,1.12620066990576,1578.16535396184,1639.05061843096,1403.03327786582,1566.21690730552,-1.96316057984859,2.61462760104223,-2.50036808605091,1585.42644038966,1494.68695831434,1770.29992451384,1689.51669550442,0.153523098155347,2.04327501578837,2.03523214658617,1580.51119299383,1601.54754805365,1563.61383007918,1652.874362131,1513.10012947239,-4.32222396759062,0.315069665775809,-2.75464053676592,1335.58212574218
34,1925.89973195145,1984.32154668001,2107.90742779893,2022.39551717545,1736.66692970012,-5.03650640505657,3.99277328277958,-6.95476874326687,1866.60686615306,1856.70489249433,2004.03304383463,1936.72544682726,1859.4790872752,0.967555443717629,0.301225022858489,3.1017360802839,1973.17190314551,1613.29415836036,2087.73641712377,1753.29997733612,1933.48499978867,0.155258956491707,-2.68965679103439,1.28545776172632,1986.17348277165,1506.13477029557,2118.16803260891,1618.97383828227,1864.35443096835,2.47069955158759,-1.63325809939579,-1.96159938474329,1637.39232128405,1583.96378826827,1903.44535810286,1357.99589863654,1636.40079124289,3.38633530409606,-0.694714246149942,-2.80421083256579,1725.97145692859,1494.9374086297,1768.61786946472,1451.58340460332,1730.61505324691,2.38945279950212,-4.03031938152071,0.260082121374126,1687.69691174573,1378.90742012632,1824.3337346925,1703.01856726669,4.85558791369431,0.769670439045512,-0.984841589384359,14.2595833346918,1779.74158781079,1445.64990021379,1614.45779887275,1711.86376985345,3.20854966829938,2.16784134863701,0.617307889347103,17.8479783781554,1598.19094994755,1529.08365958385,1848.16237846599,1674.91628595792,3.78200170971422,-1.20437035878786,-2.71650084752355,5.15312585805623,1597.76396991252,1470.41745174025,1793.63809839049,1646.42757186836,0.777753314163874,0.724114344796817,-1.40900394704977,201.067199341775,1300.92889636787,1333.51208010867,1960.41612096319,1682.87580731931,-2.24184976376955,-1.90140855379377,-0.539141794026818,1340.06003828387,1286.91564133036,1905.6122677652,1702.14193305432,2.32920597491329,0.443831327183034,0.900569228525455,1677.73126723209,1848.45695009041,1470.10911950854,1724.55837839974,0.873580433971711,1.39240655562526,1.85051558638361,1639.84414411657,1710.08827616876,1510.58366391026,1655.60954253622,2.40789639025434,-3.23572273824357,0.776712831574969,1632.28566794864,1602.64373044224,1842.17994561123,1771.14340689604,-0.860910652411349,-6.22058081071282,-5.63800647237758,1624.13134203298,1653.058960417,1672.24285415223,1725.49338736419,1587.5377557727,1.97102136494505,-4.87903809790123,1.24326584488199,1374.63064013391
35,1958.91117922111,2039.89165404947,2160.10383713895,2085.62232691365,1818.20086891736,3.95803735782101,-2.63398909836178,1.18654312568151,1906.01252652287,1905.1286033623,2045.48430250527,1995.49061455112,1950.79446252767,-0.599423594750533,-3.76513074794912,-0.963924252726883,2005.20086419967,1720.17636943777,2126.29338341334,1826.17166757634,1987.38301600639,0.919350315268275,-4.23872809228169,0.44094848196255,2015.17665066818,1605.0715804425,2158.47087563689,1682.53945921944,1917.52206734065,1.26735695063917,-0.830674632807586,-0.210343577138246,1706.40144662418,1668.96106771671,1973.039546653,1468.30931546406,1723.78041733296,-0.301421006949568,1.06717033406221,0.171872324939159,1795.44629573737,1586.12086559785,1828.83289017608,1567.69693651635,1831.20815156254,-0.690147985269959,1.78059124067613,2.51183712935199,1730.09677333913,1479.28944588942,1896.60520534256,1757.7585105242,0.38122816655823,-1.30434717602884,3.30080597362848,19.3582703498432,1823.16744173988,1558.92040363036,1677.51331256468,1769.51861979585,-0.0720064800411819,1.00624758865797,0.227728864174878,21.6369018206228,1656.54953712808,1604.8047663015,1886.77416826975,1740.93060838124,-1.46882968216823,-0.353491304743784,-1.49322817324082,13.9908292980658,1653.29923834791,1550.40637290961,1834.33391255408,1703.75726440075,-0.292511373173511,-4.23865206691789,1.81375379286328,209.643950381849,1352.97902915262,1443.91177028069,1976.86765134037,1750.51956603376,0.245109842059719,-3.1623203119716,-1.25373332498839,1404.27000472731,1396.57015744856,1928.4732866999,1768.10415200141,-0.273228933012433,-0.818037876131712,-0.0694964536187399,1718.97049091227,1896.52401917507,1544.18633571909,1788.83668068526,3.54561015833951,-6.62746436592488,-1.28704001489768,1681.30618072656,1757.36590843085,1588.62932117085,1720.56457726691,1.02011932247706,-2.29916488395065,3.21360413300954,1673.06568208345,1680.23985270868,1890.79756930278,1830.34664077762,-1.12863026281957,2.04844737447638,-1.90437690352246,1651.4253534033,1687.63353749494,1753.91051422787,1773.8280871241,1641.08532054709,3.07141066322902,-1.41533648778568,-1.0964435449298,1402.038815111
