,Temperature,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,E1,E2,E3,E4,E5,E6,F1,F2,F3,F4,F5,F6,G1,G2,G3,G4,G5,G6,H1,H2,H3,H4,H5,H6,I1,I2,I3,I4,I5,I6,J1,J2,J3,J4,J5,J6,K1,K2,K3,K4,K5,K6,L1,L2,L3,L4,L5,L6,M1,M2,M3,M4,M5,M6,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,P1,P2,P3,P4,P5,P6
,78.5,3834.15992259319,4004.82660548799,2008.35821014589,1994.23137974781,2010.8219301224,2003.14323634599,3747.41601649983,4015.30815123455,1999.84088055589,2000.53389532717,2001.50547628833,2023.54484521871,3436.98858018968,3436.98858018968,2008.32921709176,2024.50392193777,2009.75193930052,2000.82745559249,3436.98858018968,4004.82660548799,2001.87192668837,2023.78137073663,2006.37702244896,1993.00335710862,4004.82660548799,2470.58237161083,2000.81336598493,2000.6350454797,2001.64092703488,1987.74563345237,4015.30815123455,2295.45004278099,1990.32776130568,1995.25661930265,1987.09879769529,1991.47517806789,3436.98858018968,4004.82660548799,1995.17533038691,2010.2205444358,1995.8963805429,2735.78981288109,2662.49281478915,3436.98858018968,1997.28172310042,2008.32302844108,1996.08985857143,2270.37350802586,3436.98858018968,4004.82660548799,2001.07072425806,2014.37516311791,2010.9596598339,2314.84525659875,3436.98858018968,4015.30815123455,2008.12733374305,2004.51619843158,2000.14705413403,2048.37317042748,2425.38033749328,2032.13411198464,2018.77602223247,2010.00547075524,2006.13583971726,3705.31438242485,2861.93869079404,2024.52876939996,2027.2520921752,2006.10568507065,2015.44557043376,3242.89897365788,3177.4933771478,2049.0233335263,2040.49674100345,2026.70217394444,2025.92327249945,4172.54717074421,3684.01929354968,2037.02816673835,2028.97848942411,2031.28868976027,2029.97861932923,2395.24693035791,3436.98858018968,2052.46746946234,2033.71787490443,2038.61057161021,2044.55911098826,4032.10583748496,3436.98858018968,2065.91320303464,2038.99689098204,2040.51861190683,2052.65049879852,4203.4629158905
,79,3756.7844698399,3949.44015883104,2007.88233881118,1994.42294921022,2010.40890815813,2003.04174180909,3671.47716488759,3967.11872001698,1999.74610090721,2000.41886082404,2001.38470432275,2023.35365501234,3393.90768634292,3393.90768634292,2008.34311647655,2024.18007497308,2009.77051999343,2000.90600435973,3393.90768634292,3949.44015883104,2001.34888512858,2023.81350155989,2006.42835202799,1992.85272275018,3949.44015883104,2452.74991783763,2000.78244994908,2000.71269913304,2001.51158365308,1987.73499462766,3967.11872001698,2283.59307358474,1990.41306982766,1995.25339617998,1986.76014140255,1990.7363316661,3393.90768634292,3949.44015883104,1994.97515915923,2009.83976698115,1995.70353341013,2641.35504213081,2639.14430001313,3393.90768634292,1997.22678809972,2007.9941997064,1995.87078752395,2207.34876385861,3393.90768634292,3949.44015883104,2000.78018153353,2014.37445060426,2010.68142437367,2241.00215921822,3393.90768634292,3967.11872001698,2008.18152034006,2004.66226040045,1999.91737204951,2044.30746401712,2410.90761151644,2031.74138858144,2018.51699332357,2009.55517312562,2005.95296795182,3662.9743250807,2828.29394151681,2024.31588177762,2027.37081224821,2006.01617589064,2015.03706035693,3121.97013716978,3142.90814434115,2049.01583320037,2039.97006608056,2026.78772630655,2026.00529930644,4124.51746741879,3625.48342956297,2037.09425398434,2028.85316486539,2031.24013439597,2029.28976952573,2305.33469392963,3393.90768634292,2052.2708687526,2033.53655700738,2038.66528959139,2044.42518684805,3981.86927328122,3393.90768634292,2065.91589001166,2039.13496124984,2040.52812713671,2052.39509476986,4155.15110276688
,79.5,3653.95951678182,3895.06112830459,2007.85390276336,1994.28261163394,2010.07529402914,2002.84168474117,3570.93580094699,3916.51098270784,1999.57747949003,2000.32436158743,2001.17067638336,2022.88220090191,3339.01361144501,3339.01361144501,2008.48245954416,2023.92272593414,2009.69693845354,2001.02030877402,3339.01361144501,3895.06112830459,2000.91884879201,2023.72839445895,2006.46996961329,1992.56700502121,3895.06112830459,2432.97435655064,2000.81128082056,2000.58836198258,2001.52423808884,1987.54004643312,3916.51098270784,2271.89719571986,1990.50118361562,1995.30748156873,1986.34371663673,1989.79557967427,3339.01361144501,3895.06112830459,1994.84079767267,2009.30714889393,1995.58397437094,2548.13560784682,2615.04878627968,3339.01361144501,1997.23063676362,2007.88252247295,1995.83362930147,2157.19554941973,3339.01361144501,3895.06112830459,2000.47190515197,2014.15957616865,2010.43350246547,2181.89791124371,3339.01361144501,3916.51098270784,2008.03520343662,2004.53081828149,1999.42173126898,2041.03296445214,2396.39045163001,2031.46270419331,2018.21559827737,2009.2477944332,2005.87497561516,3620.45189907171,2793.79199773966,2024.29330915199,2027.35612641579,2006.06518238975,2014.62989391831,3005.79213683082,3108.57941206964,2048.83920233172,2039.69506654488,2026.92749024791,2025.88003133735,4075.95003834696,3551.18842833573,2037.42269127867,2028.57119266785,2031.21059865669,2028.83197629214,2238.21654747855,3339.01361144501,2051.99114892429,2033.34094887719,2038.57918800205,2044.42594004448,3930.81073803819,3339.01361144501,2065.83329143657,2039.08592960545,2040.3523971659,2052.09502480886,4105.57758609594
,80,3517.56427999334,3841.10256338486,2007.75462317304,1994.10030687223,2009.99239810565,2002.63760554693,3438.43935429067,3862.85957999462,1999.39289594643,2000.29677515774,2000.97497567688,2022.31510634489,3259.19372049035,3259.19372049035,2008.7649645803,2023.88666224051,2009.80206834904,2000.99341824662,3259.19372049035,3841.10256338486,2000.90348432969,2023.74840676619,2006.40524350996,1991.93009194712,3841.10256338486,2410.90015382805,2000.79661042826,2000.32336646244,2001.71851202252,1987.27970810552,3862.85957999462,2260.42521087757,1990.54572918772,1995.54881783505,1986.14367182008,1988.83525973189,3259.19372049035,3841.10256338486,1994.77847809515,2008.78326751023,1995.36090597973,2461.1105616663,2584.54154158949,3259.19372049035,1997.30612959358,2007.82698675548,1995.97989889246,2118.74685372806,3259.19372049035,3841.10256338486,2000.38547107898,2013.89312321135,2010.30782113729,2135.7174090519,3259.19372049035,3862.85957999462,2007.9297747077,2004.45501000056,1998.99128532535,2037.75718986669,2379.09153394795,2031.34956418156,2018.19815805054,2009.09805140867,2005.84665704346,3577.2234595402,2745.86927163913,2024.33529551322,2027.22629809414,2006.1686774144,2014.29659371636,2899.73547591227,3074.39987565331,2048.57297325174,2039.37043695785,2027.09723210458,2025.49654417112,4025.37247755992,3459.53755538224,2037.49888184909,2028.10663350501,2031.07992781294,2028.33201679174,2190.71961556264,3259.19372049035,2051.56938973554,2033.12880653664,2038.52259751839,2043.97776928348,3877.6364077423,3259.19372049035,2065.81046581602,2039.09595649827,2040.23806524595,2051.83196853982,4053.48442007429
,80.5,3344.18697322384,3786.7037562403,2007.68012299437,1994.07993596108,2009.71036125902,2002.39863349196,3270.56373556563,3805.48998734674,1999.44289027107,2000.19242501619,2000.804301752,2021.63805105417,3150.01332024625,3150.01332024625,2009.14182440825,2023.89100347294,2009.71317115595,2000.78356379807,3150.01332024625,3786.7037562403,2001.05796221752,2023.79601119817,2006.39239464649,1991.38576063655,3786.7037562403,2386.27403904151,2000.7293805288,2000.28035109666,2001.76201671565,1986.99772431451,3805.48998734674,2246.61521226089,1990.1794819192,1995.41296357716,1985.71997845987,1987.93921084689,3150.01332024625,3786.7037562403,1994.75139829284,2008.33694838246,1995.04528528858,2383.97231271129,2545.07881458302,3150.01332024625,1997.52877733293,2007.70651152644,1996.10254172083,2089.90198691553,3150.01332024625,3786.7037562403,2000.47117281817,2013.59541020379,2010.3525095375,2100.6498007548,3150.01332024625,3805.48998734674,2007.60894350829,2004.35564526267,1998.86208036793,2034.48766539526,2354.88837195729,2031.12744707476,2018.05317265963,2009.22201535133,2005.57829947273,3532.03030341193,2678.13559250488,2024.30243618802,2027.18640812356,2006.24359791717,2013.94920380207,2807.42283671349,3039.5469110987,2048.43248725687,2039.05374971348,2027.42508875025,2024.99759737705,3969.82734560676,3351.45740913889,2037.31534071113,2028.00818054261,2030.74544352551,2027.97336333245,2158.35617070439,3150.01332024625,2051.12474214903,2032.81837752336,2038.39053240819,2043.5987427251,3819.36648721251,3150.01332024625,2065.66792785588,2038.82311986883,2040.07589193404,2051.41239457513,3995.58871753349
,81,3137.49640355253,3727.8491566701,2007.92062154519,1993.87167264843,2009.50140791818,2002.15398317662,3071.08394551318,3740.99654520661,1999.43332502734,1999.78682923256,2000.66614386294,2020.74627442176,3012.64430659125,3012.64430659125,2009.44830595278,2024.01553719682,2009.47095843016,2000.51748320897,3012.64430659125,3727.8491566701,2001.28208410999,2023.7273827237,2006.46319969231,1990.91063431546,3727.8491566701,2359.42500455473,2000.8453900025,2000.07283415112,2001.7670149283,1986.47117139371,3740.99654520661,2229.96964580968,1989.74635680808,1995.36726690626,1985.51871617805,1987.0365908065,3012.64430659125,3727.8491566701,1994.64750960161,2008.07387952948,1994.80167675478,2318.16547863452,2496.89343832616,3012.64430659125,1997.76210967042,2007.54811047596,1996.16874377108,2068.47060267039,3012.64430659125,3727.8491566701,2000.52783287745,2013.36367245967,2010.4564043821,2074.06225911627,3012.64430659125,3740.99654520661,2007.21190823344,2004.13185639424,1998.73022818114,2031.18328508131,2324.19816069566,2031.04923731679,2018.09585874097,2009.48792192929,2005.2487303613,3482.05699366968,2590.90952296966,2024.50802697226,2027.03112528261,2006.45334247862,2013.75201481816,2728.97244341261,3003.6859871689,2047.81718725581,2038.79763784306,2027.64208778572,2024.75303084482,3904.40336713535,3228.87302091262,2037.40834275893,2027.89701588859,2030.31989495485,2027.85075440454,2136.6531758506,3012.64430659125,2050.73386221658,2032.81991657585,2038.36291410127,2043.31163990053,3750.81563949321,3012.64430659125,2065.62092220917,2038.41213119295,2039.82567590074,2051.16152349636,3926.09935707049
,81.5,2911.88059203078,3658.70057908172,2008.04130163049,1993.54139239545,2009.38476058425,2001.64785379965,2854.28738127856,3664.12859773819,1999.35990559074,1999.53637358776,2000.62749223501,2019.55794781855,2851.30189975516,2851.30189975516,2009.57236778188,2024.00516107118,2009.40900721538,2000.2796570374,2851.30189975516,3658.70057908172,2001.47081775803,2023.50554234954,2006.27981034664,1990.20650344845,3658.70057908172,2330.81958196864,2000.7212372481,2000.02024786234,2001.56017738782,1986.12179152874,3664.12859773819,2210.48342947453,1989.22527222358,1995.24146437306,1985.6511788747,1986.16822841729,2851.30189975516,3658.70057908172,1994.58455564602,2007.95447436132,1994.5085916146,2262.16441441396,2440.59271650002,2851.30189975516,1997.72010222189,2007.50181720177,1995.9211910325,2052.32321122724,2851.30189975516,3658.70057908172,2000.68607883771,2013.00549961411,2010.53113960946,2053.97711651861,2851.30189975516,3664.12859773819,2006.96468302545,2003.94622767022,1998.6812515442,2028.02509820242,2287.07841591526,2031.02212613505,2018.14301768777,2009.72594525461,2004.98356647561,3421.30500153512,2485.61192135517,2024.68623902525,2026.81114429799,2006.62081274341,2013.32266433266,2660.87355814858,2964.26903834242,2047.43566095165,2038.9613480275,2027.40857596284,2024.41474012982,3820.80765999407,3103.51450693141,2037.3072387029,2027.59773664873,2029.86101030402,2027.66665701225,2122.24801032711,2851.30189975516,2050.43992002542,2032.89458862057,2038.25211600023,2043.10223729378,3664.39237994089,2851.30189975516,2065.42149766923,2037.89041363071,2039.82202274744,2050.67279279552,3836.9092010227
,82,2688.41881160605,3569.49498001566,2007.89055507044,1993.54863066903,2009.27566157218,2001.1431547677,2640.3733533169,3564.76432998586,1999.12526652239,1999.18162159369,2000.58316187746,2018.51221824966,2683.56786730532,2683.56786730532,2009.62878012923,2023.90578086725,2009.30546563467,1999.95807010962,2683.56786730532,3569.49498001566,2001.687933138,2023.55414914147,2005.87762321892,1989.3521359001,3569.49498001566,2303.03982148254,2000.57077828187,1999.95791974105,2001.14414862682,1985.96528708505,3564.76432998586,2187.850407734,1988.70926659358,1995.07144376167,1985.89873644774,1985.28685901618,2683.56786730532,3569.49498001566,1994.49851030628,2007.96280701466,1994.10770644233,2213.87230381228,2377.53711603937,2683.56786730532,1997.70084958795,2007.25731759589,1995.49248139851,2040.34342497918,2683.56786730532,3569.49498001566,2000.85739197199,2012.76333166284,2010.33136415552,2038.81318690951,2683.56786730532,3564.76432998586,2006.84455361739,2003.93041621379,1998.73188477317,2025.01813757208,2244.20598361859,2030.71111784823,2018.306665098,2009.89594912217,2004.76439673772,3340.30140372271,2369.15033303838,2024.47140084706,2026.58001038117,2006.5001946967,2012.85035446239,2596.98887677802,2913.6653801409,2047.39794904752,2039.00189423592,2027.36826522079,2024.19178719273,3706.94233859457,2993.37242486144,2037.21073489278,2027.32874890188,2029.39462898955,2027.46407027234,2112.05838919374,2683.56786730532,2050.25319742516,2033.05336003689,2038.3244789263,2042.69615704585,3550.83391867292,2683.56786730532,2065.14691479684,2037.51129360305,2040.05066596505,2050.07313581163,3717.58836238874
,82.5,2488.42235461124,3450.45412668417,2007.81799096211,1993.7554017992,2009.13254854061,2000.75882340737,2449.68786497896,3433.75466232658,1998.738336495,1998.748408864,2000.36655321488,2017.4801260805,2533.59185404122,2533.59185404122,2009.56374157135,2023.83790320885,2008.99814955809,1999.77960851188,2533.59185404122,3450.45412668417,2001.51979724599,2023.45637559734,2005.6145900417,1988.73118528927,3450.45412668417,2276.68400132704,2000.39095199704,1999.90394782046,2000.6940149981,1986.01435515703,3433.75466232658,2161.89624261398,1988.32036648937,1994.8066970619,1986.18783082176,1984.52204875941,2533.59185404122,3450.45412668417,1994.44714106282,2008.10341997439,1993.96688185962,2171.39783722192,2318.56339665863,2533.59185404122,1997.61725171935,2007.0550943244,1994.95167986527,2031.69014261588,2533.59185404122,3450.45412668417,2000.94043650663,2012.60300715792,2010.26575243425,2027.9273166773,2533.59185404122,3433.75466232658,2006.70797145377,2003.72764666608,1998.92961286463,2022.4405380897,2200.96776066383,2030.3063178538,2018.31898589329,2010.00262714825,2004.61677673327,3228.43439995679,2265.11011861855,2024.16317175683,2026.2324146508,2006.28205866322,2012.11075531575,2530.64002038882,2842.33676222341,2047.58693236991,2039.0016749091,2027.42060187635,2024.25317105638,3553.33114315375,2901.25697128468,2037.21653263478,2027.23107388791,2028.90251824416,2027.42606026985,2103.8619267445,2533.59185404122,2050.24558264445,2033.08003532968,2038.64655667299,2042.79720184664,3401.3237403545,2533.59185404122,2064.9193301914,2037.22601975146,2040.22547269371,2049.30915406173,3559.12527074201
,83,2328.2497694944,3298.33442031955,2007.90151019366,1993.70733632761,2009.28346242048,2000.34137156908,2297.5981686621,3267.24972817791,1998.4705782101,1998.55669202953,2000.280110376,2016.83539642864,2410.84080218663,2410.84080218663,2009.31150144303,2023.76519610144,2008.6279614486,1999.65184182181,2410.84080218663,3298.33442031955,2001.16116343221,2023.27106921438,2005.14796459092,1987.98494581061,3298.33442031955,2251.49965721953,2000.26503884574,1999.58408622996,2000.47552880301,1986.18594933395,3267.24972817791,2137.02315851056,1988.32973074021,1994.6458978696,1986.62442888235,1983.60824762489,2410.84080218663,3298.33442031955,1994.25070806325,2008.17486047969,1993.8089129482,2133.79512867385,2268.00463371546,2410.84080218663,1997.37110838534,2006.85388850452,1994.69616958035,2025.75584134792,2410.84080218663,3298.33442031955,2000.84198135982,2012.49580355188,2010.09049543258,2020.0212811735,2410.84080218663,3267.24972817791,2006.69851124916,2003.33183382229,1998.81343421284,2020.22810092902,2165.44535202124,2030.07046678816,2018.45772394541,2009.80267686916,2004.57979986126,3079.69370166329,2185.70492431943,2024.0509255602,2025.75552133732,2006.07114153449,2011.45211346544,2456.12791349529,2747.55023488908,2047.67647937101,2039.18129082741,2027.58866294755,2024.36977089957,3355.56804928826,2826.76717819479,2037.30261519382,2027.06670727872,2028.82628151403,2027.17738268605,2096.38542032764,2410.84080218663,2050.34646961182,2033.21253069797,2038.90713777585,2042.93246290038,3213.90417235986,2410.84080218663,2064.60645668026,2036.89712327891,2040.43870447079,2048.39822970907,3358.85950667501
,83.5,2215.83732989942,3117.42438177482,2007.6760528949,1993.78894781632,2009.39035351374,1999.83954189495,2191.48108682599,3071.32776831923,1998.13872765067,1998.73005007178,2000.12982502228,2016.25736624689,2315.45653224458,2315.45653224458,2008.98002382277,2023.52392448012,2008.23924004134,1999.61077093987,2315.45653224458,3117.42438177482,2000.8894059019,2023.12009460189,2004.60848051202,1987.31645381445,3117.42438177482,2226.84194035366,1999.95261697782,1999.30998220833,2000.36533774961,1986.45379047466,3071.32776831923,2114.66794980065,1988.55860265046,1994.56104977631,1986.87995295621,1982.81947886132,2315.45653224458,3117.42438177482,1994.21395752233,2008.12924119501,1993.69768006453,2101.35504187297,2223.72679451497,2315.45653224458,1997.16627751206,2006.70105701087,1994.35196086092,2021.31907965082,2315.45653224458,3117.42438177482,2000.76101468611,2012.38927609485,2009.81220068416,2014.55565167388,2315.45653224458,3071.32776831923,2006.86138309077,2002.92089514332,1998.56714705429,2018.09285060995,2137.63174676133,2029.88820005422,2018.61026953458,2009.51652184623,2004.49440140036,2897.97705419466,2130.49914675184,2023.81570400637,2025.30826144323,2005.71659804839,2010.963513582,2373.98423766807,2631.39506906549,2047.96152394704,2039.23898897636,2027.66905837639,2024.39668020846,3121.04958771909,2769.22774507193,2037.21642680009,2026.93145625435,2028.92963466456,2026.72236892501,2089.14128719082,2315.45653224458,2050.44183852284,2033.16251589923,2039.08085732578,2042.95365652901,2997.96118561822,2315.45653224458,2064.23410047108,2036.63955309245,2040.55241449653,2047.30984678353,3125.45161818455
,84,2146.36290490793,2916.43173174624,2007.44613469305,1993.8644391744,2009.41197687756,1999.54085261766,2126.37799420617,2855.92535703648,1997.76677620364,1998.83816865797,1999.83183823143,2015.95422200271,2245.86147246055,2245.86147246055,2008.74484349914,2023.43360983778,2007.93453480545,1999.4892315398,2245.86147246055,2916.43173174624,2000.56052866463,2023.0569330025,2004.36139406274,1986.83104055252,2916.43173174624,2202.68071305996,1999.53640481767,1998.82169567292,2000.28334933973,1986.33838043761,2855.92535703648,2094.86112202434,1988.73581901382,1994.50078257808,1986.78584803679,1982.17442498514,2245.86147246055,2916.43173174624,1994.29594804373,2008.01706944901,1993.69984299504,2074.92193696185,2184.6295435191,2245.86147246055,1996.97667308398,2006.48301612526,1994.22599370997,2018.10133832605,2245.86147246055,2916.43173174624,2000.53571789652,2012.37265749737,2009.3687046948,2010.78654124386,2245.86147246055,2855.92535703648,2006.92773984599,2002.46714622734,1998.39492558592,2016.11275377566,2117.76335148366,2029.75065457587,2018.90000056792,2009.31506734829,2004.43813141803,2696.14101270456,2098.33748405559,2023.70279101102,2024.91562752157,2005.26255154685,2010.68760975106,2287.80418216475,2500.14485034686,2048.21276373571,2039.00739889117,2027.85232558776,2024.31420149219,2868.17279534786,2723.27126006618,2037.00840236654,2026.83200636391,2029.18065522478,2026.52425157145,2081.76723957643,2245.86147246055,2050.4126599947,2033.13804044051,2039.09429446485,2042.90282574716,2770.68196029497,2245.86147246055,2064.00454181083,2036.60225961021,2040.48938950471,2046.24791765067,2876.8650148967
,84.5,2109.0560494337,2713.16879204555,2007.2601515383,1993.74935279838,2009.47581751132,1999.5218946943,2091.85017291775,2642.41630458888,1997.66195782263,1999.12795111622,1999.64909544548,2015.5688296395,2195.88389728346,2195.88389728346,2008.37578187746,2023.25024693352,2007.6011851598,1999.39541962186,2195.88389728346,2713.16879204555,2000.21815302349,2022.80935233117,2004.37642511012,1986.62817766503,2713.16879204555,2177.61280665649,1999.26237958066,1998.55243081698,2000.36915607798,1986.15467546437,2642.41630458888,2077.33141734779,1989.03448113208,1994.55439302147,1986.48549171018,1981.66430770112,2195.88389728346,2713.16879204555,1994.53167356012,2007.9114653117,1993.82368976737,2054.49636660287,2150.90988734536,2195.88389728346,1996.7567155421,2006.56991268258,1994.16626141125,2015.5851542267,2195.88389728346,2713.16879204555,2000.1566175529,2012.31015739877,2009.17150013702,2008.19834395331,2195.88389728346,2642.41630458888,2007.01464061787,2002.07141131357,1998.4314379674,2014.21848739955,2105.3500945617,2029.81167663685,2018.83722489382,2009.04619974202,2004.28172770745,2496.00153486865,2085.642973526,2023.88829862673,2024.52970015725,2004.93963059603,2010.45115603132,2204.77551064801,2369.7124354505,2047.97417316306,2038.81198060113,2027.7340296246,2024.11480904459,2623.62352650023,2679.82752097803,2036.55271025565,2026.76340027789,2029.49397478778,2026.31307875615,2074.43792935402,2195.88389728346,2050.39093058413,2032.86615165679,2039.03058687247,2042.95465309244,2554.15849841303,2195.88389728346,2063.85548178465,2036.5973332556,2040.1680946163,2045.35727026919,2637.54396312466
,85,2092.2514850277,2529.41212043355,2006.96645531649,1993.36599213393,2009.38766577358,1999.5766191612,2076.49996683976,2452.84023107941,1997.74733882998,1999.5085318378,1999.6053448279,2015.43797875564,2157.63919840165,2157.63919840165,2008.0431984273,2022.93982004925,2007.38576275858,1999.3928117107,2157.63919840165,2529.41212043355,2000.11045131268,2022.54272503596,2004.36742459988,1986.35734461296,2529.41212043355,2151.44070221834,1999.12079558995,1998.22222818944,2000.31950195727,1985.81984590386,2452.84023107941,2062.61881159011,1989.21444643799,1994.59084456017,1985.90227268935,1981.08464195456,2157.63919840165,2529.41212043355,1994.59017656734,2007.78858447922,1993.68563721577,2039.70628456586,2118.60021281254,2157.63919840165,1996.57585944732,2006.47180065607,1994.17635688,2013.29473213187,2157.63919840165,2529.41212043355,1999.60610163233,2012.17544991232,2008.78790543039,2006.15945438024,2157.63919840165,2452.84023107941,2007.16623628439,2001.86373141829,1998.26456736782,2012.50675434808,2097.93481826149,2030.04384515986,2018.64978261743,2008.67270597334,2003.92234371651,2321.62657760234,2080.12870617365,2024.11008285698,2024.3742889552,2004.67038006068,2010.59578899755,2133.89350891535,2260.83034554487,2047.53094711889,2038.66926573714,2027.39246774539,2023.81259183402,2412.14879398986,2637.79974787525,2036.03620143992,2026.58495643828,2030.02257050225,2026.06465636227,2068.00475757329,2157.63919840165,2050.28037107182,2032.70446980209,2038.60438113089,2042.8583139298,2371.70230836092,2157.63919840165,2063.80576856663,2036.43743249965,2039.74525470508,2044.53977263888,2431.19159531923
,85.5,2085.88596476629,2376.35326778094,2006.53099623169,1993.20607924967,2009.22624630266,1999.64355581338,2070.76412884766,2300.29605638399,1997.56907545613,1999.63753315188,1999.31524082955,2014.90041203934,2126.63898575727,2126.63898575727,2007.76142693518,2022.57373762119,2007.37916581792,1999.33362677423,2126.63898575727,2376.35326778094,2000.32571614907,2022.31448972302,2004.50183423087,1986.30169351115,2376.35326778094,2125.29295354634,1998.90345144821,1998.05819913478,2000.17476683327,1985.47960396975,2300.29605638399,2049.12471380312,1989.10159043719,1994.66795696884,1985.41365860756,1980.82496094404,2126.63898575727,2376.35326778094,1994.7679791015,2007.72192601396,1993.81876824085,2029.83217022614,2087.08552549964,2126.63898575727,1996.44688402334,2006.41176782705,1993.93092549379,2010.98058916999,2126.63898575727,2376.35326778094,1999.03339672916,2012.07115746969,2008.57387640945,2004.49819131871,2126.63898575727,2300.29605638399,2007.17493225812,2001.79444704577,1998.39427636091,2010.71226922207,2091.63068089886,2030.08180803777,2018.38958192256,2008.41680155678,2003.5918115123,2189.95280670414,2075.38210897227,2023.90167478194,2024.3945581276,2004.32182135982,2010.59782937368,2082.47861048864,2181.32725684489,2046.91765570186,2038.19213596764,2026.84862219801,2023.485632686,2252.09465807988,2596.91446809258,2035.69004160104,2026.43982695182,2030.3227132305,2026.00212862894,2062.90810294904,2126.63898575727,2050.15177309222,2032.37546243692,2038.32385159742,2042.64765120124,2237.62785683053,2126.63898575727,2063.64884700871,2036.70029610711,2039.38471303627,2043.83906503806,2274.62920350078
,86,2082.54453973986,2255.46207962859,2006.01705089541,1992.94702481969,2009.13030938445,1999.84134506694,2067.81766203472,2186.20256475639,1997.2870481579,1999.46837035977,1999.03144946603,2014.62251077907,2102.1899511023,2102.1899511023,2007.58101028618,2022.34246360946,2007.4546763407,1999.12822096514,2102.1899511023,2255.46207962859,2000.46313161935,2022.11189213941,2004.6227629681,1986.2877840066,2255.46207962859,2100.90698718383,1998.77222223987,1997.95309556734,2000.03800646925,1985.19222604697,2186.20256475639,2036.2816088294,1988.68798383037,1994.61573620473,1984.90407501453,1980.73548803223,2102.1899511023,2255.46207962859,1994.75381134354,2007.66511965274,1993.97229243493,2023.33571501108,2060.54108987501,2102.1899511023,1996.06603969254,2006.45182599895,1993.9186668778,2009.10644049771,2102.1899511023,2255.46207962859,1998.44539656288,2012.03152038505,2008.47501877878,2003.09548569082,2102.1899511023,2186.20256475639,2006.92801393227,2001.87358888955,1998.65882328359,2009.31155020898,2086.4844641765,2030.07416840356,2017.98569319002,2008.22995254723,2003.26085338353,2103.33137351042,2071.07817314269,2023.80679185242,2024.50543369241,2004.08649109961,2010.41004123231,2049.0520947079,2130.40227585847,2046.4585458617,2037.73690255247,2026.26405826238,2023.02195391074,2146.10720913106,2557.03616648495,2035.45009947923,2026.46298481174,2030.423692757,2026.07484399497,2059.15234708124,2102.1899511023,2049.95033318928,2032.13801387809,2038.12835160908,2042.56608255286,2150.81407325908,2102.1899511023,2063.65058942512,2036.92863796678,2039.26398268726,2043.41082015274,2170.40010940297
,86.5,2080.22208522437,2167.91351091203,2005.64788973101,1992.6814654664,2009.04545497007,1999.99543516378,2065.70097695353,2111.44433963798,1997.07196915923,1999.31638787672,1998.86155232348,2014.34458345941,2083.92296510212,2083.92296510212,2007.34844911472,2021.99972163822,2007.35263969506,1999.08240843565,2083.92296510212,2167.91351091203,2000.57166307098,2021.83683512547,2004.57279951869,1986.35919351148,2167.91351091203,2078.91006616715,1998.9409423894,1998.01529525945,1999.8616356296,1985.11385129779,2111.44433963798,2024.24226050414,1988.35404779172,1994.58267189365,1984.62553721287,1980.52117355945,2083.92296510212,2167.91351091203,1994.47398068379,2007.57465273625,1994.02790195908,2018.91675794023,2040.99766301319,2083.92296510212,1995.8821186172,2006.55308190582,1993.65427322303,2007.35399885122,2083.92296510212,2167.91351091203,1997.99987603487,2011.8675119216,2008.55899164848,2001.93824848831,2083.92296510212,2111.44433963798,2006.56120997792,2002.11151167204,1998.78783405358,2008.14174381316,2081.90194261016,2029.97556713104,2017.26652248106,2008.02198093438,2002.86509258888,2055.22390382045,2067.2252225779,2023.47953779524,2024.61398778847,2003.87253411878,2010.22403254823,2030.7817481843,2104.48593380017,2046.0268253629,2037.39602720557,2025.99071981381,2022.65266802121,2085.69849015153,2518.12510362898,2035.28133546116,2026.48885949743,2030.33120811974,2026.17149639167,2056.78105826364,2083.92296510212,2049.94608841966,2031.87961191379,2038.11870805823,2042.52410642271,2102.52284878238,2083.92296510212,2063.69483569212,2037.01885429248,2039.25418463372,2043.18111848921,2110.27763600663
